,timestamp,name,favorite_count,retweet_count,rate,jpg_url,p1,p1_conf,day,mon,year
71,2017-06-22 03:54:17+00:00,Aja,81450,19908,13.0,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,0.8379559999999999,2017-06-22,6,2017
72,2017-06-21 15:58:08+00:00,Penny,23188,3973,12.0,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,0.995368,2017-06-21,6,2017
73,2017-06-21 00:06:44+00:00,,27835,5377,13.0,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,2017-06-21,6,2017
74,2017-06-20 16:29:50+00:00,Nelly,27661,5829,12.0,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112,2017-06-20,6,2017
75,2017-06-19 16:24:33+00:00,Ginger,21069,3493,12.0,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound,0.575751,2017-06-19,6,2017
76,2017-06-18 20:30:39+00:00,,23789,4775,14.0,,,,2017-06-18,6,2017
77,2017-06-18 16:57:37+00:00,Benedict,19086,2499,13.0,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,0.874566,2017-06-18,6,2017
78,2017-06-17 16:52:05+00:00,,28392,4872,13.0,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,0.534327,2017-06-17,6,2017
79,2017-06-16 16:11:53+00:00,Goose,25710,4478,13.0,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,0.799551,2017-06-16,6,2017
80,2017-06-15 00:13:52+00:00,Hank,22346,5114,13.0,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian_husky,0.245048,2017-06-15,6,2017
81,2017-06-14 21:06:43+00:00,,27915,6303,13.0,,,,2017-06-14,6,2017
82,2017-06-14 16:04:48+00:00,,25948,4895,12.0,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,0.7143189999999999,2017-06-14,6,2017
83,2017-06-13 17:29:20+00:00,,28371,4825,12.0,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,0.836052,2017-06-13,6,2017
84,2017-06-12 16:06:11+00:00,Jed,26563,4284,13.0,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker_spaniel,0.437216,2017-06-12,6,2017
85,2017-06-12 00:15:36+00:00,,23061,4107,12.0,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,0.8321770000000001,2017-06-12,6,2017
86,2017-06-11 21:18:31+00:00,Sebastian,35406,10926,13.0,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674,2017-06-11,6,2017
87,2017-06-10 16:39:04+00:00,,24757,4110,13.0,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,2017-06-10,6,2017
88,2017-06-09 16:22:42+00:00,Sierra,7435,1656,12.0,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,0.6197819999999999,2017-06-09,6,2017
89,2017-06-09 00:02:31+00:00,,27918,5632,12.0,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,0.476913,2017-06-09,6,2017
90,2017-06-08 14:20:41+00:00,,15006,3858,13.0,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,0.99912,2017-06-08,6,2017
91,2017-06-08 01:06:27+00:00,Monkey,21254,3871,13.0,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,0.513191,2017-06-08,6,2017
92,2017-06-07 16:14:40+00:00,,41474,9365,12.0,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,2017-06-07,6,2017
93,2017-06-07 01:19:32+00:00,Harry,34982,6606,13.0,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,Labrador_retriever,0.972019,2017-06-07,6,2017
94,2017-06-06 16:07:15+00:00,Kody,35224,8493,12.0,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,basketball,0.808396,2017-06-06,6,2017
95,2017-06-06 00:01:46+00:00,Lassie,38995,11810,13.0,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171,2017-06-06,6,2017
96,2017-06-05 16:15:56+00:00,Rover,20716,3641,12.0,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_retriever,0.921393,2017-06-05,6,2017
97,2017-06-04 23:56:03+00:00,Napolean,20687,3608,12.0,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor,0.974781,2017-06-04,6,2017
98,2017-06-03 20:33:19+00:00,,21403,5729,14.0,,,,2017-06-03,6,2017
99,2017-06-03 15:55:36+00:00,Boomer,23174,3972,13.0,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,0.3980530000000001,2017-06-03,6,2017
100,2017-06-03 00:48:22+00:00,,33689,6348,11.0,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,home_theater,0.16829000000000002,2017-06-03,6,2017
101,2017-06-02 19:38:25+00:00,,120,3,10.0,,,,2017-06-02,6,2017
102,2017-06-02 15:00:16+00:00,Cody,12767,2798,13.0,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,2017-06-02,6,2017
103,2017-06-01 20:18:38+00:00,Zoey,84753,27502,13.0,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001,2017-06-01,6,2017
104,2017-06-01 16:00:09+00:00,Rumble,22375,4355,13.0,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001,2017-06-01,6,2017
105,2017-05-31 23:43:25+00:00,,37660,8787,14.0,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,comic_book,0.534409,2017-05-31,5,2017
106,2017-05-31 04:27:59+00:00,Dewey,43546,10580,13.0,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,2017-05-31,5,2017
107,2017-05-30 23:51:58+00:00,,29014,6680,13.0,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,2017-05-30,5,2017
108,2017-05-30 16:49:31+00:00,Scout,16431,3300,12.0,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,2017-05-30,5,2017
109,2017-05-29 16:24:37+00:00,Gizmo,21052,4004,13.0,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,2017-05-29,5,2017
110,2017-05-28 17:23:24+00:00,Walter,54897,12435,14.0,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,laptop,0.153718,2017-05-28,5,2017
111,2017-05-28 00:18:35+00:00,,28165,6234,13.0,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107,2017-05-28,5,2017
112,2017-05-27 19:39:34+00:00,Cooper,10485,2219,12.0,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,0.378151,2017-05-27,5,2017
113,2017-05-26 00:29:37+00:00,,24905,4410,12.0,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644,2017-05-26,5,2017
114,2017-05-25 16:10:44+00:00,,35055,7740,13.0,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953,2017-05-25,5,2017
115,2017-05-24 16:44:18+00:00,Shikha,16683,2673,12.0,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,0.6164569999999999,2017-05-24,5,2017
116,2017-05-23 16:16:06+00:00,,33289,8367,13.0,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.471403,2017-05-23,5,2017
117,2017-05-22 18:21:28+00:00,,20805,5139,13.0,,,,2017-05-22,5,2017
118,2017-05-22 16:06:55+00:00,Lili,20002,3707,12.0,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,0.51473,2017-05-22,5,2017
119,2017-05-22 00:28:40+00:00,Jamesy,106481,32705,13.0,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,0.905334,2017-05-22,5,2017
120,2017-05-21 16:48:45+00:00,Coco,54493,15442,12.0,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,2017-05-21,5,2017
121,2017-05-19 23:57:46+00:00,,26528,5975,13.0,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,0.673664,2017-05-19,5,2017
122,2017-05-19 00:12:11+00:00,Sammy,27416,5351,13.0,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435,2017-05-19,5,2017
123,2017-05-18 00:50:50+00:00,Nelly,28978,8162,13.0,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,2017-05-18,5,2017
124,2017-05-17 16:00:15+00:00,,33537,9320,14.0,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,pole,0.478616,2017-05-17,5,2017
125,2017-05-16 00:41:21+00:00,Meatball,15134,3251,12.0,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613,2017-05-16,5,2017
126,2017-05-15 19:14:50+00:00,Paisley,31314,9552,13.0,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905,2017-05-15,5,2017
127,2017-05-15 00:02:33+00:00,Albus,21390,4419,13.0,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,marmot,0.35882800000000004,2017-05-15,5,2017
128,2017-05-14 00:34:33+00:00,Neptune,15875,4464,13.0,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,0.41333,2017-05-14,5,2017
129,2017-05-13 16:33:49+00:00,Belle,24734,5627,12.0,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517,2017-05-13,5,2017
130,2017-05-13 16:15:35+00:00,,2349,105,12.0,,,,2017-05-13,5,2017
131,2017-05-12 17:12:53+00:00,Pablo,9068,1188,14.0,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,Lakeland_terrier,0.275242,2017-05-12,5,2017
132,2017-05-12 16:05:02+00:00,Quinn,8911,2664,13.0,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804,2017-05-12,5,2017
133,2017-05-12 00:46:44+00:00,Zooey,19946,5421,13.0,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281,2017-05-12,5,2017
134,2017-05-11 17:34:13+00:00,Dave,17722,3782,11.0,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,2017-05-11,5,2017
135,2017-05-11 00:01:27+00:00,Jersey,21405,5342,13.0,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,home_theater,0.496348,2017-05-11,5,2017
136,2017-05-10 00:08:34+00:00,,77714,24997,13.0,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589,2017-05-10,5,2017
137,2017-05-08 00:54:59+00:00,Hobbes,37599,11456,13.0,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,2017-05-08,5,2017
138,2017-05-07 18:36:02+00:00,,17961,4465,13.0,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,syringe,0.14471199999999998,2017-05-07,5,2017
139,2017-05-06 23:49:50+00:00,Burt,17460,4093,12.0,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951,2017-05-06,5,2017
140,2017-05-05 18:36:06+00:00,,7841,2317,13.0,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,2017-05-05,5,2017
141,2017-05-05 16:00:04+00:00,Carl,24590,5664,13.0,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,0.286558,2017-05-05,5,2017
142,2017-05-04 23:34:55+00:00,Jordy,19081,3724,12.0,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,lakeside,0.312299,2017-05-04,5,2017
143,2017-05-04 17:30:24+00:00,,17429,6277,14.0,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,chimpanzee,0.267612,2017-05-04,5,2017
144,2017-05-04 00:15:58+00:00,,19962,4320,12.0,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,0.254587,2017-05-04,5,2017
145,2017-05-03 19:26:06+00:00,,16044,3762,13.0,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,0.899086,2017-05-03,5,2017
146,2017-05-03 03:17:27+00:00,Zoey,19391,1695,13.0,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,0.8955290000000001,2017-05-03,5,2017
147,2017-05-02 00:04:57+00:00,,94035,32589,12.0,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,Angora,0.224218,2017-05-02,5,2017
148,2017-05-01 15:58:40+00:00,,35446,14658,13.0,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,revolver,0.190292,2017-05-01,5,2017
149,2017-05-01 00:40:27+00:00,,16242,3746,13.0,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden_retriever,0.57812,2017-05-01,5,2017
150,2017-04-30 00:02:42+00:00,Sophie,22528,5243,13.0,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,0.987407,2017-04-30,4,2017
151,2017-04-28 23:57:28+00:00,Wyatt,16459,3140,12.0,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden_retriever,0.863874,2017-04-28,4,2017
152,2017-04-28 16:08:49+00:00,Rosie,16883,2790,12.0,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French_bulldog,0.43258,2017-04-28,4,2017
153,2017-04-28 00:00:54+00:00,,35902,11452,13.0,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador_retriever,0.919832,2017-04-28,4,2017
154,2017-04-27 00:38:11+00:00,,6213,1772,13.0,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,0.8415969999999999,2017-04-27,4,2017
155,2017-04-26 16:00:39+00:00,Oscar,20956,4903,13.0,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,0.998021,2017-04-26,4,2017
156,2017-04-26 12:48:51+00:00,,242,20,12.0,,,,2017-04-26,4,2017
157,2017-04-26 00:33:27+00:00,Zeke,19838,4342,12.0,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden_retriever,0.968623,2017-04-26,4,2017
